moreau-broto autocorrelation of lag 2 weighted by atomic number,averaged and centered moreau-broto autocorrelation of lag 5 weighted by mass,min of sss,moreau-broto autocorrelation of lag 7 weighted by atomic number,centered moreau-broto autocorrelation of lag 2 weighted by polarizability
387.0,-9.564998366001348e-16,NA,96.0,-2.348323331314335
1098.0,0.5537427543292673,NA,640.0,-2.3732424677125996
1913.0,0.29585580279356616,NA,1495.0,4.850464542522015
1861.0,1.4860154738297882,NA,1403.0,-1.6524900397327649
1072.0,-3.1964290775644875,NA,232.0,-0.67949772276591
1589.0,-2.4606397347222204,NA,1076.0,-0.3692564707668069
1511.0,-5.891163619240901,NA,1293.0,2.750975357847985
1445.0,-1.3536773307656378,NA,422.0,2.31730760387037
2830.0,0.9014699561812781,NA,2285.0,2.672225480463845
1856.0,-9.676637572004227,1.7471296296296295,742.0,4.794147070488872
2714.0,-0.7807414109750425,NA,1947.0,1.1297374834536211
1592.0,-6.3205991139240485,NA,1052.0,2.7768954887165638
1419.0,7.597360606759018,NA,841.0,0.7741024651609472
1958.0,-7.23306502577567,NA,2432.0,3.191099713034517
1745.0,-36.61772633523936,NA,768.0,11.542598530885972
1682.0,5.171206458214274,1.4609013392878831,933.0,-2.0219254834131126
820.0,-6.951728859375005,NA,0.0,-0.7693083882505327
1581.0,5.182668956699768,NA,1026.0,-0.4870812390499681
1994.0,0.8518146782461384,NA,1568.0,3.0850639842559153
2663.0,-3.9046202240131795,NA,2167.0,3.202295441455334
3008.0,4.194061264287295,NA,1991.0,-0.3719695503307836
1703.0,0.4733418131404953,NA,1095.0,-0.38458816512937766
2116.0,0.16287649290293285,NA,2066.0,-0.4806882573375384
1244.0,-5.314545798851097,NA,812.0,3.3143794151041446
3312.0,1.7002974957536086,1.4286074499244141,3876.0,6.7989079928669
705.0,13.166912010380626,NA,54.0,-0.18401120388105424
1170.0,-6.122919771818181,NA,261.0,-0.8389335585256801
1245.0,-18.394427620221993,1.5067649281934994,740.0,-0.6641052422301585
1287.0,-15.328638694811955,NA,513.0,4.77455513295008
1141.0,-28.56045470103242,NA,108.0,2.785649023385705
1395.0,3.139554676566835,NA,1211.0,1.410534294628819
245.0,NA,NA,0.0,-0.5763506965949181
798.0,-1.304544010361068,NA,422.0,-2.0751633115809462
1870.0,-3.245974568892697,NA,2046.0,-0.426962084260875
746.0,-1.1454834965490692,NA,410.0,-1.9057852032872802
250.0,NA,NA,0.0,-1.185439903232667
250.0,NA,NA,0.0,-1.185439903232667
1157.0,-12.572961491822221,NA,638.0,0.030633423722440656
490.0,5.597980812486677,NA,33.0,0.2063030389995193
501.0,-16.951426777777787,NA,0.0,-0.8634879396168064
1025.0,-3.4023412421503814,NA,182.0,-0.9095049204105775
1839.0,3.1903948888541263,NA,2304.0,-3.3571534653686435
966.0,-18.35414647619048,NA,303.0,0.5131233902222225
979.0,-1.0167949113675991,NA,28.0,0.6459589646500324
2040.0,NA,NA,0.0,-1.4491533992075958
718.0,-5.078063814778799,NA,186.0,2.599041324141976
405.0,-30.195166124567475,NA,0.0,2.7010344633309655
1035.0,-39.34233117520661,NA,0.0,0.5579723403586444
797.0,24.531389565789475,NA,0.0,0.056897011685718715
2634.0,4.37738029994414,NA,2276.0,6.995916058807833
944.0,-2.3057368341745295,NA,674.0,-1.236266637185737
1306.0,-2.2425604101565395,NA,925.0,-0.26414375076922736
878.0,-10.771882785454551,NA,420.0,-0.16170990916887873
998.0,-3.0233257746598627,2.0025925925925927,105.0,1.351636113493391
1176.0,-7.622543353278778,1.626759259259259,481.0,1.5685324198441746
862.0,-7.478641,NA,54.0,0.19166091855648582
606.0,9.592827204986154,NA,34.0,-1.623971138994432
913.0,-1.2508793647058822,NA,640.0,-0.483315857030201
1085.0,-12.756503980392168,NA,616.0,0.9486941711558046
1044.0,-9.951157942165796,NA,660.0,3.7227938323112832
724.0,-10.058184849879698,NA,117.0,-0.5276880512276939
1078.0,2.787354050695025,NA,399.0,-0.9450797016079955
2059.0,-0.031262384975514486,NA,1228.0,3.015754211256688
2168.0,1.9176791788279788,NA,2454.0,-0.014626493550867592
1372.0,-4.864449369791667,NA,783.0,-0.09258999021225073
1446.0,-3.624983805430561,NA,832.0,1.4641855522668188
1137.0,3.044016567157062,NA,378.0,-0.8933610991293142
879.0,5.529472117837025,NA,414.0,0.9099436217473736
894.0,-4.031191299529193,NA,288.0,-1.3617856600630314
1930.0,8.237043868409993,1.070357315985507,1116.0,-0.9450422096856677
1813.0,-0.04279808183065789,NA,1264.0,1.0558794872651496
2546.0,-4.615686383810401,NA,1964.0,4.904679235963588
1886.0,2.033292851475707,NA,1301.0,3.9144998546864143
1115.0,7.113704359215405,NA,621.0,-12.141230506151002
1456.0,4.690132896169539,NA,812.0,0.15937208713476947
1098.0,-3.17528003648834,NA,514.0,-1.496544989063248
583.0,1.6489387904957997,NA,30.0,-1.880039412409006
780.0,-14.379694986507934,NA,76.0,0.026253384717943473
928.0,-8.275368119737115,NA,585.0,-2.4030250401815922
805.0,-2.8248611415662648,NA,473.0,2.5955213012560563
1058.0,-1.9668434227726073,NA,443.0,-0.030373619132190832
1203.0,-25.87287776,NA,390.0,4.90447383995078
938.0,-11.606386733365634,NA,58.0,-2.444781996865839
1652.0,-9.050577084285399,NA,1305.0,0.7995353192204713
1801.0,-3.0547321489442627,NA,1386.0,0.16598399319099788
2109.0,-3.5343225844048964,NA,1830.0,2.691216780310713
2340.0,-8.282881901595744,NA,2158.0,3.513869094362259
2723.0,0.560854762718353,1.4010996945074323,2501.0,3.062544807671612
2065.0,-1.5067042632362397,NA,1433.0,3.450003942148707
819.0,-15.650711929818597,NA,530.0,-2.5888435382440442
1201.0,7.163580823528531,NA,756.0,-0.8063252246002435
1359.0,-17.54510446574132,NA,845.0,2.370350703810584
957.0,0.09043176807770612,NA,376.0,1.8787388375907752
1881.0,-1.1929015729179082,NA,1068.0,2.4810714235586806
1341.0,-11.914692855942235,NA,647.0,3.5074202866396598
513.0,-5.673695437139565,NA,0.0,-0.7411671259550641
1368.0,-0.0026550238803681033,NA,954.0,-1.248224655238614
732.0,6.427755524023059e-31,NA,192.0,-4.025697139395998
450.0,-11.957136691358025,NA,0.0,0.8200494172843715
535.0,0.9117903512878726,NA,6.0,1.1952785076235437
570.0,-61.56339182248522,NA,0.0,-0.7815104223395848
1256.0,18.545443184311225,NA,82.0,1.2810450829706144
2089.0,13.34010260606062,NA,1171.0,1.7062320206549422
412.0,0.9245464878808836,NA,48.0,-0.36980661204518706
321.0,19.14390639062499,NA,0.0,-0.09711063144845311
642.0,-9.170731473067436,NA,0.0,-0.4719383646632819
642.0,-0.4354755919270881,NA,144.0,-0.47193836466327993
2146.0,2.8684034344618032,NA,2232.0,6.102108259375262
1668.0,-3.4421349787913766,NA,1212.0,1.6930094924337977
2806.0,1.0372723427048927,NA,3207.0,-3.375790194584666
3690.0,-0.09129661309682358,NA,3112.0,-8.528292788581311
4004.0,2.3442521740314133,NA,5490.0,4.542522687634909
2318.0,3.770706129777012,NA,2618.0,2.903367080612271
1861.0,5.803120673480926,NA,2302.0,10.211171399846526
1340.0,8.437105900740733,NA,486.0,0.4733225094289334
1901.0,-4.577828687037042,NA,2696.0,3.338444792897938
2312.0,-0.8907051969408105,NA,2236.0,1.509450126023804
1672.0,-9.409541138944844,NA,1109.0,3.492288874417362
1086.0,-5.9763740400000005,NA,436.0,0.8098383383287907
1165.0,4.145781799319426,NA,662.0,0.26773307661813855
1264.0,-11.187620914693879,NA,870.0,0.8707019447380853
1413.0,-7.937005413831405,NA,969.0,0.9176137760962129
1123.0,0.4010262155326266,NA,757.0,-1.456589478905728
1822.0,-7.8367907678233335,NA,994.0,1.9088089921383111
1246.0,-0.8376379177926703,NA,349.0,1.1596553566497534
1123.0,-8.491438736507936,NA,241.0,0.6570719177946447
878.0,-11.116463045722135,NA,310.0,-0.4768906830530286
1981.0,10.01435504231929,NA,938.0,0.5596614803235462
1010.0,-10.01516288888889,NA,290.0,-0.7925447034370239
1046.0,-0.15867050022957255,NA,768.0,-5.707646281705476
2120.0,-9.402042964910793,NA,2088.0,5.366575916949807
1246.0,-12.882566220940333,NA,308.0,0.6429961492023742
1187.0,2.260558821402485,NA,714.0,-1.1931128277625194
1273.0,2.890050464681436,NA,716.0,-0.802720449260382
1316.0,3.124763319550563,NA,782.0,-0.44855947340000346
1665.0,-1.9439687430966468,NA,1239.0,-2.077817362188907
1451.0,4.539438134149818,NA,1070.0,-1.1022322052010685
1542.0,-3.692972584,NA,1383.0,0.8710041002367069
3340.0,1.4275985840840841,NA,4558.0,0.8466934942388576
1831.0,3.1251128175726497,NA,1711.0,3.0855698728737604
1238.0,-0.8466670741456347,NA,636.0,-0.18661063584767212
1900.0,-2.0646652297753625,NA,1501.0,3.6500668618617302
192.0,NA,NA,0.0,26.991000749999998
1223.0,-81.46618364468507,NA,48.0,1.5194323282016926
259.0,NA,NA,0.0,0.08735447002804675
4634.0,51.07934389462807,NA,0.0,-0.2536512396694188
1130.0,0.01670363282434652,NA,832.0,-5.58973026623015
1046.0,-22.483457670981245,NA,483.0,4.702455330651454
704.0,-93.54653290666666,NA,0.0,-1.1923227153135052
1557.0,1.7950549526969697,NA,1356.0,-0.8615925189666152
3128.0,-3.4213708324123373,NA,3816.0,2.268007758358455
778.0,2.96605242666667,NA,154.0,1.4463320636980017
646.0,-2.0230996634948206,NA,0.0,1.0106945363138404
561.0,38.2164554622222,NA,0.0,0.5816195170223754
1902.0,19.568565027997582,NA,1444.0,3.347177000033048
781.0,98.42965075000002,NA,0.0,0.037274205757431234
1076.0,-3.990752773262933,NA,820.0,-3.5356532050048664
540.0,-0.6473612323791984,NA,3.0,0.8570825460445552
2250.0,-1.6617289136116518,NA,1987.0,6.8907132941765035
459.0,17.228390129166662,NA,3.0,-0.2588111840377496
450.0,9.181372816578476,NA,9.0,0.8200494172843716
3596.0,-0.868121501407676,NA,6551.0,5.901467490580588
1140.0,-12.21449023798432,NA,466.0,-0.060731757661786984
1325.0,3.3870077137667134,NA,1238.0,1.835470849815381
1452.0,6.146761083333334,NA,660.0,0.861442595794893
440.0,-6.501983045351477,NA,0.0,2.666222591857612
704.0,NA,NA,0.0,79.28582671999999
0.0,NA,NA,0.0,0.0
1260.0,-9.171930470588237,NA,302.0,-0.6771793503690864
1147.0,-2.469118681818181,1.7850186602418743,672.0,-0.6973645677162524
1112.0,-10.933923700000001,NA,345.0,-0.3580012569500055
692.0,0.7293917701990332,NA,130.0,1.8818347574691354
283.0,-39.78693349305556,NA,0.0,-0.8653096822222222
738.0,-25.348113823529413,NA,9.0,-0.7982019375584427
1250.0,-7.1749711226999,NA,302.0,0.31266212964800033
1682.0,-4.645867495152696,NA,1503.0,1.3963903941105207
349.0,0.5848738471837486,NA,20.0,-1.7151930964699895
1181.0,-1.1770337377946427,NA,313.0,2.432207591626831
1004.0,1.4108167352678578,NA,566.0,1.533596864698
1739.0,6.773101951556336,1.6812256259253011,1435.0,0.29699206833547626
1658.0,-1.178383893541419,1.5676388888888886,996.0,2.1004820965345496
1464.0,-1.0411948114120135,NA,945.0,-0.19708265569357186
4628.0,-2.0683564404624715,NA,7778.0,10.37734636928728
2298.0,-1.6010728238765364,NA,2623.0,-2.0719279054550297
2043.0,-7.206978850898792,NA,1510.0,3.8932889460435502
381.0,7.552971639999985,NA,0.0,-0.675646321087026
995.0,-120.93774320220588,NA,2.0,-0.04246101268928082
1032.0,5.682650842592589,NA,408.0,1.7173672473000305
1683.0,-1.3942192913513516,NA,1540.0,-5.98296387393731
1759.0,-0.6180002157686106,NA,1214.0,-6.010903594444356
2167.0,-2.907523022803077,NA,2488.0,-2.151106559449264
2746.0,-2.7507765914014204,NA,3189.0,-3.2507607166482484
2564.0,0.37367536213114655,NA,1850.0,5.415509381730363
992.0,-3.3341463246133056,NA,94.0,-0.5069213902495965
2362.0,2.205665792146561,NA,2040.0,1.8840407259487324
660.0,1.788250144795324,NA,352.0,0.7048479832847909
1202.0,-0.020335152163643656,NA,768.0,4.073888792418246
2120.0,1.692008413472107,NA,1313.0,2.360735804212157
777.0,1.5813448622222666,NA,0.0,1.0381711686223751
3010.0,4.393618653079244,NA,3802.0,3.112724093809163
1462.0,-10.330204964444444,NA,841.0,2.575498199447
7411.0,12.838259224489795,NA,10104.0,2.2207840094449995
1793.0,-0.3099548405929449,NA,1998.0,-1.1768276922234755
3367.0,1.7222354732871548,NA,4137.0,5.34042731679677
3225.0,6.380069169342908,NA,2962.0,6.254931883233954
2036.0,2.96290895082888,NA,1625.0,-0.21213922785599482
1868.0,-0.8384302329619595,NA,1542.0,1.68517233469324
1516.0,-5.137662180382649,NA,1090.0,5.642160619472436
2567.0,5.906892545118185,NA,2779.0,1.507583827289275
2142.0,0.9526120934251814,NA,2187.0,-2.2652449439940514
884.0,-1.1482659475051742,NA,385.0,1.2278041311411518
1575.0,-6.994621716277204,NA,37.0,-1.7605833523071164
1679.0,-2.64089762255752,NA,1213.0,1.9915671943244817
1110.0,6.533347909090911,1.2029166666666664,496.0,-1.961264489359361
726.0,3.3919426224007596,NA,225.0,-1.4966488692764865
1579.0,-7.4285362720554104,1.8739259206769125,1032.0,4.8319935878112465
868.0,-0.24089815122872785,NA,7.0,-0.6964310464340546
1687.0,-16.580098705334596,NA,66.0,4.7935626436893575
497.0,-5.696753310265287,NA,0.0,-1.092910754243595
1201.0,-5.744072516074951,NA,578.0,0.3500954626292546
1320.0,-3.7985010124589396,NA,1159.0,3.5383897580396906
1463.0,1.1724476468836782,NA,1495.0,-0.5195817675656007
1136.0,-24.885932384815284,NA,852.0,0.3702595758945211
1420.0,3.304874828400002,NA,440.0,-0.02775231528024269
844.0,8.879337727582657,1.1827343159486015,217.0,3.4781241147866044
1219.0,3.497639978753752,NA,753.0,1.4115312498756998
1688.0,0.02220688157053622,NA,1535.0,-0.8695221550481596
1221.0,0.32605919408377276,NA,928.0,-5.669719824039751
857.0,-1.8857136225895328,NA,400.0,-3.152743970133911
618.0,-0.6172424168241907,NA,83.0,-0.6854626017944219
372.0,19.146094140625003,NA,0.0,-1.1627866492622818
764.0,0.5393462345082614,NA,340.0,-0.9985254816598111
835.0,0.14863126542688035,NA,358.0,-0.7487071958770715
560.0,-3.156106566870588,NA,266.0,-0.2670348631121312
730.0,2.8410108245614056,NA,293.0,-0.24820091213710058
799.0,-4.519322834348422,NA,278.0,-0.8628848728108109
695.0,-15.40167466174207,NA,5.0,0.2149244519066695
3663.0,2.514451188376373,NA,4937.0,5.355610137860911
379.0,0.4371221875,NA,55.0,-1.1736861564245002
768.0,-53.43962323950619,NA,0.0,3.136880486206815
1908.0,-35.81460899716448,0.9347222222222218,1704.0,0.16058751220745765
3228.0,205.81029038077233,NA,4872.0,0.05998640273297362
1359.0,0.03903231407038962,NA,797.0,-2.5978256694208532
795.0,-5.2669337852343086,NA,417.0,-0.6036841851003174
466.0,64.09166916528922,NA,0.0,-1.031076267570438
548.0,6.339302479338834,NA,0.0,-1.4818284954426222
1748.0,54.888898365625025,NA,625.0,-0.9401405000000005
1039.0,NA,NA,0.0,-32.980062148248635
698.0,-13.833786765766668,NA,123.0,-1.5505291489192001
566.0,-0.6518399470029228,NA,174.0,-1.2841576850768825
2051.0,0.9812411490500768,1.777916113785071,1567.0,1.9167945325955917
560.0,-0.13004010765431645,NA,11.0,0.2790092468141135
504.0,13.10336978846154,NA,0.0,-0.28623476688674987
885.0,-9.10921046371882,NA,248.0,-0.78902868832716
500.0,5.582095057093424,NA,0.0,-0.6928676686852547
1596.0,1.3910240823257178,NA,1486.0,-2.2555089379941857
1507.0,0.2219908295987653,NA,1257.0,4.837481474425394
1485.0,-3.3974704228434986,NA,992.0,1.4927603339532731
2173.0,-7.068602582278482,NA,2188.0,8.324868288595345
1666.0,2.47141728190319,NA,1482.0,-1.0595292953346989
2044.0,-2.448984237602429,1.5259119373057863,1677.0,6.357185356739958
1112.0,-1.2654164077397365,NA,723.0,1.270697110723264
1915.0,-3.7334788532585876,NA,1450.0,2.863530410020651
751.0,-2.1131773535736156,NA,403.0,0.6588135667154775
2982.0,-0.42434526222422314,NA,3159.0,9.614031862136825
538.0,NA,NA,0.0,1.91861635129208
390.0,-8.361653937869846,NA,0.0,-1.5010680799196514
501.0,4.482872586776849,NA,3.0,0.588844751173036
1907.0,2.4721653759689914,NA,1043.0,2.9944889804747685
324.0,10.150988556122435,NA,0.0,-1.1690836343557152
1229.0,-7.9957434436605475,NA,66.0,-0.2273638905192446
902.0,10.837190591157032,NA,78.0,1.518795523406749
1902.0,-12.573606921954537,NA,1316.0,1.6968341445724016
1246.0,-13.67802694129017,NA,664.0,1.9820646912626345
1457.0,-3.9468242359693875,NA,148.0,3.984485947334855
1551.0,1.5589580045100522,NA,1374.0,-0.2822083928581075
416.0,NA,NA,0.0,-1.0469174987062042
1188.0,-0.4468328010204067,NA,673.0,-1.3653049636643109
0.0,NA,NA,0.0,0.0
1536.0,-0.8632846533631344,NA,803.0,-0.9132368510666801
548.0,2.784983318512108,NA,2.0,-0.5302278927433843
1072.0,7.8646271191111135,NA,579.0,-1.3389363141084099
539.0,4.160976846629728,NA,6.0,0.49646652700641514
1750.0,-25.539816188671878,NA,1188.0,2.3252964475874496
1463.0,2.5121789043683607,NA,1045.0,1.6074241032849332
445.0,24.99823532525951,NA,0.0,1.3803947559730418
519.0,13.505734062283732,NA,0.0,0.3753658667253771
1879.0,-2.828210097528378,NA,1159.0,0.014687898728676485
778.0,0.1655294738658795,NA,496.0,-4.968090909152054
1923.0,3.6995199300949384,NA,2007.0,1.82861826271209
1680.0,-3.9331482761119543,1.4530612244897956,1211.0,-3.420227558944736
1130.0,1.272160055495881,NA,752.0,-3.920125184507765
1787.0,-3.4404890531056602,NA,1482.0,1.5130234615931601
1108.0,-4.3291865827034535,NA,263.0,-0.23149912437757553
3238.0,-4.640419212545013,NA,5508.0,2.996577796399984
1349.0,7.632511404380863,NA,1185.0,-3.9543369809187645
964.0,0.17055913339552406,NA,544.0,0.593170886122424
2149.0,-3.510416627138974,NA,2217.0,3.1784367835726774
1423.0,-3.623234935037607,NA,824.0,-1.512482554825803
1192.0,-9.171773650665239,NA,622.0,-1.596859466102504
1830.0,-3.7962163591361886,NA,1715.0,-0.025098538966853656
1420.0,-0.014870232541643458,NA,1216.0,-2.9301668489531685
915.0,-10.164157738010204,NA,501.0,-0.018037960836459088
874.0,-9.400554367977836,NA,8.0,1.84115500065263
2899.0,-2.4503273427376144,NA,2585.0,1.6500778251452224
803.0,-0.6722273677333334,NA,216.0,-0.2631675781220356
2482.0,1.7686228251481872,NA,2447.0,0.18658750270670343
1151.0,-10.11886734515571,NA,713.0,0.36855217913170124
2090.0,-4.398103718128654,NA,1390.0,3.3387347757845873
2020.0,-0.9668950784170366,NA,1760.0,3.4086899094787535
1300.0,-1.865029477991375,NA,1082.0,2.204102458934282
1687.0,0.9205991407448603,NA,1527.0,0.2426379594244078
808.0,-13.329705681066663,NA,0.0,1.9288353004558318
1233.0,-21.759476524807738,NA,533.0,1.5762447177551264
2302.0,-2.488228091728506,NA,2526.0,0.8607932038177504
1306.0,-0.03689658756997179,NA,743.0,-1.8982265484095184
687.0,-14.936798764988234,NA,75.0,1.1811393449479137
618.0,-54.89871046527779,NA,0.0,-1.8773040352326664
1142.0,14.718044925034297,1.6938888888888886,416.0,0.9472646717544972
588.0,6.962340610000005,NA,232.0,-0.8959697527509994
1353.0,0.16058096787520504,NA,1056.0,-6.061784061523234
408.0,-0.33430456134122366,NA,112.0,-2.3939796598183314
1046.0,2.980825628720239,NA,178.0,-0.3640177426989849
436.0,-5.684341886080802e-15,NA,0.0,-2.254390398061757
854.0,0.15824554802035762,NA,544.0,-2.758790885044454
870.0,-10.195775129925842,NA,7.0,-0.7825177455263588
112.0,NA,NA,0.0,-0.7978999999999998
284.0,NA,NA,0.0,0.46237028455692625
1992.0,-3.0670032491145185,1.6965740740740738,1568.0,9.837358416354911
939.0,-6.077090742415459,NA,242.0,0.778261758065849
853.0,4.223709631925765,NA,324.0,-2.1405204949476846
651.0,-1.177031442661181,NA,12.0,0.8327133166666666
1312.0,-0.6939038832997243,NA,1040.0,-7.970964241594115
804.0,8.69597300346021,NA,16.0,-0.440731699921626
422.0,7.120034135685768,NA,0.0,0.9398366667588057
1339.0,-8.519005701209743,NA,686.0,1.460996026660311
2964.0,-1.3537821257050138,NA,3526.0,2.0683264877064125
244.0,1.8916563906249981,NA,4.0,-1.6354394628796256
778.0,22.42489590258541,NA,304.0,-2.7684084551055976
3114.0,-4.012198628756907,NA,3686.0,2.0356626034516365
2889.0,1.4936803760471205,NA,2914.0,2.5246765542740857
2702.0,-90.69963455941816,NA,34.0,0.7983492794512748
1173.0,12.869876456747406,NA,184.0,3.0084257027945105
962.0,11.857540580759062,NA,0.0,3.1838461837080727
1604.0,-4.854390910930807,NA,897.0,-0.46986015083296095
1234.0,12.135720797536798,NA,382.0,2.678864929211425
1778.0,2.1622330326643047,NA,1604.0,-1.6183247084146353
2161.0,-0.7155523738646589,NA,1338.0,-1.9375252802842229
508.0,-18.33899307928993,NA,0.0,1.6317174795776679
965.0,-13.760054476520022,1.451435185185185,376.0,-2.1129412998452484
3273.0,32.13838151478541,NA,3348.0,-0.8747919415697147
1045.0,-15.3011838879963,NA,7.0,3.098866790921937
1596.0,47.82853942857139,NA,1064.0,-1.103025028553918
3894.0,NA,NA,0.0,-0.16412399999999905
1104.0,1441.729091583333,NA,0.0,-0.06539908323266594
876.0,-1.672276183993413,NA,139.0,-1.8987446665177368
1116.0,5.90831153595202,NA,209.0,0.2599238095836627
731.0,-5.447032820023147,NA,347.0,-0.6360590641173451
732.0,1.839087435183004,NA,203.0,-0.24887312987511323
453.0,-7.5038045299879705,NA,101.0,-1.6906151198020285
1686.0,-3.5679013042405163,NA,1307.0,-1.3826807427023857
1176.0,-29.610796497891872,NA,0.0,-0.7297593750000001
642.0,3.570433859885713,NA,178.0,-1.239704563043646
819.0,0.3972610173025729,NA,430.0,0.3725609684245014
1030.0,-3.7924312437568397,NA,275.0,-0.9000085244945513
506.0,-0.6381556111111126,1.8302702191987905,114.0,-3.6437172623816263
574.0,2.7044096443213257,NA,0.0,-0.07340862423167976
2272.0,1.6829371555555541,NA,2245.0,0.9242952217938287
613.0,15.484922538461548,NA,24.0,-0.38999087641633357
1416.0,3.689945195794752,NA,1319.0,-0.13729336915615753
885.0,10.323655098796301,NA,95.0,0.3609849634731625
627.0,-3.993496824652779,NA,9.0,1.7193081532837065
1021.0,-0.3813406905114638,NA,1082.0,-4.94361433158329
860.0,4.070591631024751,NA,392.0,0.044174120636750525
2870.0,0.5977407873893169,NA,2910.0,3.9909763896704797
342.0,NA,NA,0.0,0.03887842499991123
24.0,NA,NA,0.0,-0.028294489355439992
68.0,NA,NA,0.0,-0.03328600805444452
351.0,-1.2651141215373976,NA,29.0,-1.5614688929815812
548.0,0.7890623716262999,NA,8.0,-1.2589540848540044
563.0,-6.865112160626478,NA,17.0,-0.5348778385307188
1932.0,3.1113647812449052,1.7090471991265639,1194.0,0.09107800542554567
2144.0,-4.48260019015691,NA,2115.0,0.29177851805932115
571.0,-4.477689631138546,NA,60.0,-1.5557367620074047
1811.0,-47.56472156306448,NA,56.0,-24.423167093478504
1777.0,-7.035785438775509,1.6263943216175356,1129.0,3.151869889398723
3256.0,-0.31535435701520514,NA,3738.0,5.413712008954752
2112.0,1.6399446910850193,NA,2139.0,2.309033585582263
2213.0,5.059616287128711,NA,1342.0,-0.2961182411066614
2415.0,-0.47852522414774873,1.742576174107247,2369.0,2.36632007406608
947.0,-4.987856763674656,NA,532.0,-0.4524916477098838
1283.0,-0.8589144557226062,NA,972.0,-5.0090980239203455
1361.0,3.81425787902949,NA,669.0,3.921443816532762
771.0,-0.7559137282440545,NA,480.0,-3.0211096284782535
2207.0,-0.6422400348908851,1.585650866227044,2388.0,-2.6096231391259606
1611.0,-3.7976619291188802,NA,1056.0,1.6147890354891397
683.0,-6.411058625220458,NA,7.0,-0.9037108030148768
724.0,1.1732436344954706,NA,206.0,-0.44671463064107736
610.0,-0.30992799999999904,NA,0.0,-1.0837710212272225
913.0,-10.777802812170693,NA,47.0,0.5893932740354517
724.0,-8.95138766797947,NA,34.0,-0.4467146306410773
508.0,-8.973000000000003,NA,0.0,-1.6152362374245004
1687.0,-0.7165330978451808,NA,1336.0,1.0284446301996102
323.0,-17.454018698224854,NA,0.0,-0.555675671113
187.0,NA,NA,0.0,-0.63761562778775
1998.0,-3.0021437552813426,NA,1306.0,3.6581865746845796
506.0,-13.8433368888889,NA,0.0,-0.9052006305660001
838.0,41.45643876388889,NA,105.0,0.8107712366666672
1729.0,-296.68930061476357,NA,0.0,-5.689044983460147
1052.0,7.190758047619046,NA,319.0,0.17298768095599976
1909.0,-2.275453830225625,NA,1913.0,2.929172156485308
451.0,-9.015339864132226,NA,77.0,-1.4240038185249637
2556.0,-8.07779510628449,NA,2874.0,3.945721915064534
739.0,0.008409114891519002,NA,470.0,-2.7883918853471004
1266.0,18.545443184311225,NA,74.0,0.6247339515420431
2916.0,4.061569376646306,1.3336264382296128,3167.0,-0.6789021691053254
380.0,4.408720656593636,NA,3.0,-0.2967778307848853
2815.0,0.15961562974998164,1.3878384581054135,2846.0,3.8091514494846668
1617.0,-4.137694485860777,NA,1111.0,4.577944293404086
1921.0,-2.4366476841655844,NA,1637.0,3.2594189079715017
1090.0,8.014638300225418,NA,294.0,0.8102228933267555
3860.0,-3.664073394904712,1.3205888267076036,5751.0,7.196871111515387
2049.0,-2.088543493400713,NA,2096.0,-1.624499549680151
1259.0,-2.5275534758514286,NA,948.0,-4.535850594519026
354.0,NA,NA,0.0,-1.9883912957805183
1218.0,-8.5522230359375,NA,328.0,-0.6072704744010038
1297.0,-7.88695135380506,NA,871.0,-0.42591212402136536
1265.0,-1.271535591918632,1.6170088235911646,638.0,-0.5278975795849665
1395.0,-2.261673798035115,NA,1077.0,3.0929401643342613
2326.0,-5.911111610616872,NA,1634.0,-1.0958887145081757
1175.0,12.050272202162695,NA,702.0,2.6087679283272207
1751.0,0.8999535390054321,NA,1095.0,-1.5455796001331636
893.0,-5.737372690404039,NA,493.0,-1.4121893260612484
782.0,-0.40913814855072406,NA,464.0,-3.2532585972433856
752.0,2.699839516250007,NA,83.0,0.9711447101146419
617.0,-40.421629995263174,1.876435185185185,96.0,-1.6935894860067178
464.0,5.844513536825391,NA,4.0,-1.399502148638706
1347.0,-9.680209042091839,NA,254.0,-4.162061052405747
667.0,-6.90139860507246,NA,6.0,1.5416484618214406
2335.0,1.6127730994652942,NA,1797.0,-1.254181927221949
2374.0,0.14053632745507247,NA,1917.0,-2.0246841594111524
1675.0,0.8316671836602033,NA,768.0,0.3881778170692055
1945.0,-3.0016573059628064,NA,1939.0,0.9329076557587086
867.0,NA,NA,0.0,160.08907499999998
1585.0,-8.473258536642255,NA,1240.0,2.9306429797943485
870.0,-6.6758220121284175,NA,376.0,2.558703106792392
850.0,-3.687401678297873,NA,458.0,-0.3528254904140787
738.0,3.436421296842106,NA,360.0,-0.7135760675416967
499.0,-1.6887259666105516,NA,18.0,-0.9583982984810019
579.0,-10.053651368725056,NA,71.0,-0.02475393098171158
780.0,-3.127836647042941,NA,248.0,-2.844086444242149
432.0,0.00809921255561025,NA,3.0,-0.16184565951900062
397.0,-6.1503774000000035,NA,0.0,-0.9636358871047779
480.0,0.7725349390581671,NA,2.0,-1.4206901914867303
1195.0,0.3882272232933457,NA,719.0,-0.5540434923652531
1451.0,-0.6518244671616548,NA,1069.0,0.38381756222071417
1318.0,-3.7715734638157894,NA,786.0,-1.8850357924636736
1302.0,0.17538488646778166,NA,780.0,2.4761599062672293
1614.0,-0.8870161133217995,NA,1412.0,-4.1936649279113665
